created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
Wed Nov 11 17:55:44 +0000 2020,emma,lesss goo,"una volta al supermercato facevo lotta con mia mamma per comprarmi le merendine, ora la bizzz non vuole comprarmi i finocchi",,[]
Wed Nov 11 17:57:19 +0000 2020,"sara, vol.6🌈; ⌂",#𝐎𝐍𝐄𝐃𝐈𝐑𝐄𝐂𝐓𝐈𝐎𝐍: but girl it's only you,questo si chiama TRANSFOBIA coglione che tra l'altro la prof è una donna e pure se fosse trans chi cazzo siete per… https://t.co/EiRdCuqXj4,questo si chiama TRANSFOBIA coglione che tra l'altro la prof è una donna e pure se fosse trans chi cazzo siete per dire certe cose madonna andate a farvi allattare da vostra madre https://t.co/CBVFose1E0,[]
Wed Nov 11 18:08:19 +0000 2020,🐗✊🏾CEO of being a HIMBO✊🏿🥞,"🇮🇹/she-her/24/🌺🔮🐬/ENFP-T/🐶vet student🐶/manga, comics, videogames and art lover/nsfw sometimes
IG: d.smallwatcher
art by mozgistired","@CirqueDesOmbres Non ti credere, esistono persone che non accettano che i trans possano essere etero, gli lgbt+ son… https://t.co/LC0FhO6xUw","@CirqueDesOmbres Non ti credere, esistono persone che non accettano che i trans possano essere etero, gli lgbt+ sono i primi che si discriminato tra di loro xD",[]
Wed Nov 11 20:25:09 +0000 2020,⚔️,ti conviene imparare a respirare col culo perché ti sto per mettere la testa sotto la sabbia,pensando alla transfobia non troppo nascosta di un mio ex amico che “gli uomini travestiti fanno schifo” e poi “aha… https://t.co/7IBZH03WbR,"pensando alla transfobia non troppo nascosta di un mio ex amico che “gli uomini travestiti fanno schifo” e poi “ahahahah sto scherzando, specifico per sicurezza”
io per sicurezza ti rimuovo dalla vita ahahahah",[]
Thu Nov 12 17:48:55 +0000 2020,marco zuffranieri,,"@martinamon14 @Cartabellotta Ho capito, si tratta dei buoni vecchi sgomberi travestiti da interventi ambientali che… https://t.co/IsBNjvAIgH","@martinamon14 @Cartabellotta Ho capito, si tratta dei buoni vecchi sgomberi travestiti da interventi ambientali che però strizzano l'occhio a chi gradisce una terminologia sanificante quando si tratta di minoranze.",[]
Thu Nov 12 20:34:53 +0000 2020,🐍 Dusa simpona🐍 ( pure per Thanatos),| 82% heterosexual | Tae Takemi camminami addosso | | DiU⚓💛☮️| ProMale |Gay per Kojima-sama | scrubs | CEO of Kanao/ 2B 🌸 |,Io e Mario gli agenti speciali pro LGBT su LoL pronti ad arrestare chiunque dica solo frocio o ometta l'esistenza di più gender...,,[]
Thu Nov 12 21:19:33 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,"Ue: si cerca un accordo per uguaglianza di genere (LGBTIQ): ... stesso sesso, che gli attivisti hanno visto come un… https://t.co/1HkWynzPc7","Ue: si cerca un accordo per uguaglianza di genere (LGBTIQ): ... stesso sesso, che gli attivisti hanno visto come un attacco alla comunità LGBTQ in una situazione in cui non può protestare a causa della pandemia. https://t.co/s3JDQ0rUEd",[]
Thu Nov 12 22:44:46 +0000 2020,elida prenga,master in consulenza in politica marketing elettorale.,🌹Viviamo in un mondo dove la giustizia e gli diritti sono da raggiungere. Dove chi ama lo stesso sesso si nasconde… https://t.co/QQxaUB6M1P,🌹Viviamo in un mondo dove la giustizia e gli diritti sono da raggiungere. Dove chi ama lo stesso sesso si nasconde e la violenza contro le donne e alla luce del sole . Gli diritti non sono comodi  convinzioni e  la vita che nasce con il diritto la sua assoluta libertà 🌹 https://t.co/diWH8o6q55,[]
Fri Nov 13 07:37:28 +0000 2020,Denny🐺,Le mie sfighe e i mai na goia quotidiani in pillole🏳️‍🌈Contro ogni tipo di discriminazione e no l’eterofobia non esiste! she/her,"Che odio la transfobia, quando capirete che dire che gli uomini trans sono uomini?! E che fare questa definizione e… https://t.co/nDOMkXBbsJ","Che odio la transfobia, quando capirete che dire che gli uomini trans sono uomini?! E che fare questa definizione e dire che non solo le donne hanno il ciclo non ci toglie alcun diritto ma è solo rispetto?! https://t.co/hX6M2bAuw7",[]
Fri Nov 13 21:35:59 +0000 2020,fatima 🍂🍁,lidl stan account • she/her • fan account • 🌈 • 🇵🇸,Terf è un acronimo che sta per Trans-Exclusionary Radical Feminism:s l'acronimo del femminismo che non lotta per le… https://t.co/KA8CYEEz4Y,"Terf è un acronimo che sta per Trans-Exclusionary Radical Feminism:s l'acronimo del femminismo che non lotta per le donne trans in quanto non le considera donne
Se voi vi dite femminist* e non riconoscete le donne trans come donne, siete terf semplicemente perché quello è il nome",[]
Sat Nov 14 07:08:02 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,Lgbtq: 4 persone su 10 si sentono discriminate: L'obiettivo principale è che le coppie dello stesso sesso con figli… https://t.co/pJT7ZgmbX6,"Lgbtq: 4 persone su 10 si sentono discriminate: L'obiettivo principale è che le coppie dello stesso sesso con figli possano mantenere i loro diritti legali sui loro figli in un altro paese dell'UE, anche se ... https://t.co/hHg40EXwVO",[]
Sat Nov 14 11:33:35 +0000 2020,TelemiaLaTv,LA TV CROSSMEDIALE,OMOFOBIA : ZAN (PD) : RIPETERE  ‘FROCIO’ O ‘RICCHIONE’ ? SE INSULTI CAUSERANNO  BULLISMO POTRANNO ESSERE SANZIONATI https://t.co/QXwIqHyHhN,,[]
Sat Nov 14 13:22:53 +0000 2020,ivan 🥀,"God hath given you one face, and you make yourself another. {26 / 🏳️‍🌈 / he/him / 🚩}",Sono state soprattutto le donne trans che venivano criminalizzate e incarcerate a lottare perché tutt* potessero av… https://t.co/V9n05MgwdD,"Sono state soprattutto le donne trans che venivano criminalizzate e incarcerate a lottare perché tutt* potessero avere la possibilità di mettere i vestiti che vogliono a prescindere da sesso o genere

Insomma ditelo che rognate perché vi sta sul cazzo h*rry st*les e finiamola qui",[]
Sat Nov 14 13:54:22 +0000 2020,agostino del duca,"mai a sx nemmeno x sorpassare
politicamente scorretto
ateo cristiano",@giallonebertuca @_lucianomirra_ @robertosaviano Contro i froci non ho nulla contro chi delinque solo diritti e nie… https://t.co/A9ZBgfa439,"@giallonebertuca @_lucianomirra_ @robertosaviano Contro i froci non ho nulla contro chi delinque solo diritti e niente doveri quello mi fa rodere il, culo",[]
Sat Nov 14 15:01:53 +0000 2020,Barbara Sacchini,"Passionaria,difendo le mie idee,dialogo,ma è impossibile confrontarsi con chi riferendosi a #Berlusconi #Meloni #Salvini parla di fascismo:sono invasati.","@darkcupola Essere contro l'utero in affitto non è omofobia, dire che un trans non è una donna al 100% non è omofob… https://t.co/jYxIqPOg5z","@darkcupola Essere contro l'utero in affitto non è omofobia, dire che un trans non è una donna al 100% non è omofobia è biologia, non si è sessisti se non si declina al femminile un mestiere da sempre al maschile, non si è razzisti se non si pensa a buttare giù statue di grandi della storia",[]
Sat Nov 14 17:43:12 +0000 2020,Lucio Malan,"Vice capogruppo Vicario Forza Italia Senato. Amo la Libertà, l’Italia e la Verità. Sono credente, difendo la famiglia. Cantante di musica celtica quando posso","2/16 A cosa serve il #DdlZan ? A dare “diritti fondamentali” alle persone omosessuali, trans ecc. ? NO… https://t.co/YddZYSXk44","2/16 A cosa serve il #DdlZan ? A dare “diritti fondamentali” alle persone omosessuali, trans ecc. ? NO https://t.co/1x9hJLvo1D https://t.co/Dyz37yRbKC","[{'text': 'DdlZan', 'indices': [21, 28]}]"
Sat Nov 14 18:35:57 +0000 2020,dux,,"@leghista3141592 Poi sapendo che eri un frocione,e li vuoi tutti con l'arcobaleno, facevo un opera pia x te,lo inco… https://t.co/3MsStPYKfq","@leghista3141592 Poi sapendo che eri un frocione,e li vuoi tutti con l'arcobaleno, facevo un opera pia x te,lo incontravi con la sciarpettina rossa hahaha compagno dei negro iii",[]
Sun Nov 15 02:33:22 +0000 2020,vp,non so che dire,comunque sogno della vita sarebbero i paladini dell'afrocialisse che fanno le madrine del pride (per mia preferenza… https://t.co/gbyYLDi8lw,"comunque sogno della vita sarebbero i paladini dell'afrocialisse che fanno le madrine del pride (per mia preferenza #milanopride) con concerto a fine parata 🏳️‍🌈

@cmqmartina @Vergorigo @not_milkplus",[]
Sun Nov 15 02:36:49 +0000 2020,vp,non so che dire,comunque il sogno della vita sarebbe i paladini dell'afrocialisse che fanno le madrine del pride (per mia preferenz… https://t.co/a0i4A12ZI4,"comunque il sogno della vita sarebbe i paladini dell'afrocialisse che fanno le madrine del pride (per mia preferenza #milanopride) con concerto a fine parata 🏳️‍🌈

@cmqmartina @Vergorigo @not_milkplus",[]
Sun Nov 15 10:04:42 +0000 2020,Soft,queer and campy | 23 | enby | they/them,"della maggior parte delle persone trans nel mondo è proprio questa raga, vivere con difficoltà e lottare per la sop… https://t.co/AFBfo2qjNz","della maggior parte delle persone trans nel mondo è proprio questa raga, vivere con difficoltà e lottare per la sopravvivenza ogni giorno,senza nessuno che ti assuma nemmeno per il più sottopagato dei lavori, che si rifiuta di affittarti delle proprietà,ti picchia (e ti ammazza)-",[]
Sun Nov 15 15:12:51 +0000 2020,Fabiano De Fabianis,porcangelo,@sanpietrus Uno con la bandiera arcobaleno nella bio che dà della checca a un ragazzo e appoggia una donna che sfot… https://t.co/A3KS5SiFI1,"@sanpietrus Uno con la bandiera arcobaleno nella bio che dà della checca a un ragazzo e appoggia una donna che sfotte la sua voce. 

Ma vergognati",[]
Sun Nov 15 18:04:32 +0000 2020,von,"they/them 
🍮 antis don't interact
🍮 pro-shipper
🍮 anyway i just block many people in general so if you are blocked stay away","""A volte l'omofobia è giusta"": tutti zitti
Ragazza lesbica dice ""ricchione"" e allora subito muori cogliona

Bho son… https://t.co/0LPPUiymBN","""A volte l'omofobia è giusta"": tutti zitti
Ragazza lesbica dice ""ricchione"" e allora subito muori cogliona

Bho sono confuso sinceramente ma poi fate voi",[]
Sun Nov 15 22:09:47 +0000 2020,arorua🌵,| it varies from moment to moment |,non io che per tutto il giorno mi immagino il milano pride con i paladini dell'afrocialisse che si esibiscono e mi… https://t.co/ldfhEe9x2K,non io che per tutto il giorno mi immagino il milano pride con i paladini dell'afrocialisse che si esibiscono e mi rendo triste per il fatto che non accadrà a breve😔✊,[]
Sun Nov 15 23:04:23 +0000 2020,🦇🐗CEO of being a HIMBO🥞🧋//✊🏾✊🏿🏳️‍🌈,"🇮🇹/she-her/24/🌺🔮🐬/ENFP-T/🐶vet student🐶/manga, comics, videogames and art lover/nsfw sometimes
IG: d.smallwatcher
art by mozgistired","Tw transofobia (?), minacce di morte, omofobia

Ciao, io sono la ragazza con la sindrome di down che legge gli stup… https://t.co/wwu4CpmKjo","Tw transofobia (?), minacce di morte, omofobia

Ciao, io sono la ragazza con la sindrome di down che legge gli stupidi fumetti giapponesi, che merita di venire impiccata visto che le piacciono le lesbiche e talmente grossa e buzzurra che forse è un uomo travestito.",[]
Mon Nov 16 06:32:05 +0000 2020,Noshelter,,"Fanculo LGBT, la gente muore di fame e questi sostengono checché finocchi trans lesbiche, ecc, ecc.",,[]
Mon Nov 16 12:06:22 +0000 2020,Andrea Ferrantelli ⚛️🎸☯️,"Quantum Prana. Theoretical physicist, musician, martial artist. Building physics @ TalTech. Helsinki / Tallinn / Turin - OWN VIEWS 🐲",@p_finocchiaro @Cartabellotta È quella la vera epidemia italiana...che non si riesce a fermare. E da lì parte tutto il resto.,,[]
Mon Nov 16 12:36:15 +0000 2020,V per Vidocq,,"@DAVIDPARENZO le tue affermazioni sul Mondo LGBTQI sono vergognose.
Le persone a cui piacciono i trans non sono mal… https://t.co/7YzA5MYskP","@DAVIDPARENZO le tue affermazioni sul Mondo LGBTQI sono vergognose.
Le persone a cui piacciono i trans non sono malate #LGBTQIAfamily @LucaBizzarri @giucruciani @TgLa7 Parenzo vergognati omofobo",[]
Mon Nov 16 16:44:49 +0000 2020,Re🅱️,She/Her || La B in LGBT sta per Brontosauro 🦕 | the bible says adam and eve so I did both | INFJ | suprematista omosessuale che palesa eterofobia ogni giorno,"@Hogliannicheho TW : transfobia

Ma perché ovviamente il nemico delle donne cis sono le donne trans no?? Sono ovvia… https://t.co/tKFQ7Oy5dF","@Hogliannicheho TW : transfobia

Ma perché ovviamente il nemico delle donne cis sono le donne trans no?? Sono ovviamente le donne trans l'incarnazione del patriarcato e sono loro il problema certo non sono anche loro vittime dello stesso sistema figurati
Ma come si fa a dire certe cose madonna",[]
Mon Nov 16 17:01:45 +0000 2020,⊹ . ⭒ valeria ⭒. ⊹,"-ˏˋ天使 ˊˎ-
she/ her ; ♓","@beteljoos tw // transfobia 
*spoiler* è perchè sono transfobiche e vedono le donne trans come uomini quindi anche… https://t.co/gVi38gotCG","@beteljoos tw // transfobia 
*spoiler* è perchè sono transfobiche e vedono le donne trans come uomini quindi anche loro sono incluse nel nemico (disgusting 🤢🤮😖)",[]
Mon Nov 16 17:04:22 +0000 2020,Re🅱️,She/Her || La B in LGBT sta per Brontosauro 🦕 | the bible says adam and eve so I did both | INFJ | suprematista omosessuale che palesa eterofobia ogni giorno,"@J_metanoia @Hogliannicheho TW: Transfobia 

E invece di venire incontro alle persone trans/nb e cercare di renderl… https://t.co/xdmYg3PraS","@J_metanoia @Hogliannicheho TW: Transfobia 

E invece di venire incontro alle persone trans/nb e cercare di renderli safe-spaces...
O sarà che per loro le donne trans sono uomini e quindi predators che invadono spazi femminili? Ai posteri l'ardua sentenza 🤦",[]
Mon Nov 16 17:06:54 +0000 2020,juləs ❄️ cəo of cats,≈ INFJ-T 🧠 • Non-Binary Hag & Bi 🏳️‍⚧️ • They/Them × Ləi • Intersectional ♀️• Cat Lover 🐈 • LGBTQ+ Proud 🏳️‍🌈 • Purtroppo biancə ⚪ • Pfp: Mary Metzger 🎨,"@RebVelvet_ Praticamente è una donna trans che avrà subito reiteratamente violenza, abusi, transfobia e misgenderin… https://t.co/lAo8Q8YzOa","@RebVelvet_ Praticamente è una donna trans che avrà subito reiteratamente violenza, abusi, transfobia e misgendering oltre ad un marcato bullismo. E si meravigliano se perde la brocca.
Sono un intero circo.",[]
Mon Nov 16 17:14:59 +0000 2020,juləs ❄️ cəo of cats,≈ INFJ-T 🧠 • Non-Binary Hag & Bi 🏳️‍⚧️ • They/Them × Ləi • Intersectional ♀️• Cat Lover 🐈 • LGBTQ+ Proud 🏳️‍🌈 • Purtroppo biancə ⚪ • Pfp: Mary Metzger 🎨,"@beteljoos @RebVelvet_ Figurati se le donne trans che subiscono già abbastanza transfobia, abusi, violenze, derisio… https://t.co/kMr6YQFQYN","@beteljoos @RebVelvet_ Figurati se le donne trans che subiscono già abbastanza transfobia, abusi, violenze, derisione &amp; co, hanno come pensiero fisso le patonze o l'oppressione delle donne cis. Cioè, già a scriverlo fa ridere eh.",[]
Mon Nov 16 19:44:12 +0000 2020,Re🅱️,She/Her || La B in LGBT sta per Brontosauro 🦕 | the bible says adam and eve so I did both | INFJ | suprematista omosessuale che palesa eterofobia ogni giorno,"@redr4d @Hogliannicheho @hurricarmen @eelveen Le donne trans sono vittime anche loro del patriarcato, di transfobia… https://t.co/Nljgyqvfny","@redr4d @Hogliannicheho @hurricarmen @eelveen Le donne trans sono vittime anche loro del patriarcato, di transfobia E misoginia. E in quanto vittime sono nostre sorelle. O la sorellanza vale solo con chi siete d'accordo?",[]
Mon Nov 16 19:48:38 +0000 2020,🦇🐗CEO of being a HIMBO🥞🧋//✊🏾✊🏿🏳️‍🌈,"🇮🇹/she-her/24/🌺🔮🐬/ENFP-T/🐶vet student🐶/manga, comics, videogames and art lover/nsfw sometimes
IG: d.smallwatcher
art by mozgistired","@J_metanoia Tw transofobia

Lesbica: ""ce l'hanno tutti con le lesbiche &gt;:c""
Stessa lesbica, cinque minuti prima: ""I… https://t.co/lwyUuPzKF2","@J_metanoia Tw transofobia

Lesbica: ""ce l'hanno tutti con le lesbiche &gt;:c""
Stessa lesbica, cinque minuti prima: ""Io con una donna trans mai perchè è un uomo travestito, massimo massimo un uomo trans femminile pre operazione ♡""

Cioè nessuno costringe nessuno a mettersi con gente, però....",[]
Mon Nov 16 19:50:45 +0000 2020,عِفَارِيتَة,"I got a 90s R&B type of heart.
Italian×Unimib×intercultural communication. She/Her. Transfobic* not allowed. Eterofoba, cisfobica e razzista al contrario.","@PancakeItaliano @J_metanoia Tw transfobia

A me (lesbica) hanno dato della bisessuale perché ho detto che non avre… https://t.co/cGVfYCE7gn","@PancakeItaliano @J_metanoia Tw transfobia

A me (lesbica) hanno dato della bisessuale perché ho detto che non avrei problemi a stare con donne trans pre op perché ✨surprise✨ un organo genitale non le rende meno donne.
Però poi frignano se le mandi a fanculo.",[]
Mon Nov 16 19:53:22 +0000 2020,🦇🐗CEO of being a HIMBO🥞🧋//✊🏾✊🏿🏳️‍🌈,"🇮🇹/she-her/24/🌺🔮🐬/ENFP-T/🐶vet student🐶/manga, comics, videogames and art lover/nsfw sometimes
IG: d.smallwatcher
art by mozgistired","@notsobutchbitch @J_metanoia Tw transofobia

Cazzo anche quello: sei una donna lesbica e non te la senti di stare c… https://t.co/I0cgYszDnf","@notsobutchbitch @J_metanoia Tw transofobia

Cazzo anche quello: sei una donna lesbica e non te la senti di stare con una donna trans ok, va benissimo, nessuno ti costringe MA ALMENO SE UN'ALTRA DICE DI SI NON DARLE DELLA BISESSUALE O CHIAMI NA COPPIA LESBICA CON UNA DONNA TRANS ""UNA COPPIA ETERO"" PORCO ZIO",[]
Mon Nov 16 20:47:02 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,"Brasile: elezioni,successo dei candidati Lgbt in vari comuni: Donna nera e trans eletta consigliere più votato dell… https://t.co/xR7PF6gz12","Brasile: elezioni,successo dei candidati Lgbt in vari comuni: Donna nera e trans eletta consigliere più votato della città! Femminista, antirazzista, Lgbt e del Psol! La prima della storia"", ha celebrato Hilton. Da parte ... https://t.co/64iK0Z4zbp",[]
Sat Jun 06 22:52:09 +0000 2020,𝑰𝑳𝑨𝑹𝑰𝑨𝑯 🦄,ฅ^•ﻌ•^ฅ,cioè in un tweet ha buttato al cesso sia gli anni di lotte per i diritti dei trans che quelli per la parità dei ses… https://t.co/mj4pcKIkDX,"cioè in un tweet ha buttato al cesso sia gli anni di lotte per i diritti dei trans che quelli per la parità dei sessi, bene ma non benissimo",[]
Sat Jun 06 23:00:32 +0000 2020,lore_masi,"🧸Paddington stan🧸 
👑Crown Princess Mary stan first, person second👑 
🇩🇰HYGGE🇩🇰 
🐺Remus Lupin should have lived🐺","Ma ""erasing the concept of sex"" non è l'obiettivo/il punto dei movimenti per i diritti trans no? 
(È una domanda se… https://t.co/2JVH8hCr4a","Ma ""erasing the concept of sex"" non è l'obiettivo/il punto dei movimenti per i diritti trans no? 
(È una domanda seria, io li percepisco come esattamente il contrario, un'affermazione ed un'estensione del concetto tradizionale molto ristretto del sesso biologico)",[]
Sat Jun 06 23:36:43 +0000 2020,Vittorio as a Boy,20. Femininity comes as a gift from nature. To abstain from accepting it only comes with great catastrophes. Foreign languages at unimi.,Se avete a cuore i diritti delle persone trans non voglio più vedervi comprare cose Rowling-related. Basta promuove… https://t.co/ZoY6u892s4,"Se avete a cuore i diritti delle persone trans non voglio più vedervi comprare cose Rowling-related. Basta promuovere contenuti su HP, Animali Fantastici o altro. Dimostrate il vostro supporto in maniera coerente.",[]
Sun Jun 07 01:03:44 +0000 2020,Ale5Maggio,"Amo la Juventus.
Mi emoziona la storia di Gaetano Scirea.Ho visto Zidane: http://youtu.be/jZ0bWmRRRqw
Uomo e avvocato. Non uso ridicoli inglesismi.","@faberskj Innanzitutto l'italiano: checca e omofobia è un assioma tutto tuo, non mio!
Anche un ETERO può essere che… https://t.co/AWl7nVSWCv","@faberskj Innanzitutto l'italiano: checca e omofobia è un assioma tutto tuo, non mio!
Anche un ETERO può essere checca!
Su l'atteggiamento razzista e SMARGIASSO sono state scritte intere opere, spiegavo l'odio, ma non lo giustificavo!
L'offesa poi mi fa il solletico, STUDIA CAPRA!",[]
Sun Jun 07 05:52:56 +0000 2020,davide,"What the fuck are perfect places anyway?      
         
Infj-t | he/him | Italy",ECCO PERCHÈ LE VITE DEI TRANS CONTANO E BISOGNA LOTTARE ASSIEME A LORO PER TOGLIERE QUESTO TIPO DI PENSIERI DALLE P… https://t.co/bLnuo8w76S,ECCO PERCHÈ LE VITE DEI TRANS CONTANO E BISOGNA LOTTARE ASSIEME A LORO PER TOGLIERE QUESTO TIPO DI PENSIERI DALLE PERSONE,[]
Sun Jun 07 05:56:37 +0000 2020,₍🌸₎ miku! #BLM✊🏿,‧⁺☁️ 𝓅ℯ𝓇 𝒶𝓈𝓅ℯ𝓇𝒶 𝒶𝒹 𝒶𝓈𝓉𝓇𝒶 ✧ 19yo | asexual panromantic | she/her | ENFP 🧚🏻‍♀️✨ full-time art hoe living for the aesthetic 🌱 aspiring journalist.,"La pansessualitá NON È essere attratti da persone trans o genderqueer, quindi non usate il termine in questi sensi, okay?",,[]
Sun Jun 07 08:17:10 +0000 2020,aivlis,"𝐬𝐢 𝐬𝐜𝐫𝐢𝐯𝐞 𝐫𝐨𝐦𝐚, 𝐬𝐢 𝐥𝐞𝐠𝐠𝐞 𝐚𝐥 𝐜𝐨𝐧𝐭𝐫𝐚𝐫𝐢𝐨","questa durante il pride month, con tutto quello che sta succedendo in america se ne esce con “se le persone trans f… https://t.co/AlxKRgjXJV","questa durante il pride month, con tutto quello che sta succedendo in america se ne esce con “se le persone trans fossero discriminate marcerei con loro” SE? mannaggia a *** SE?????",[]
Sun Jun 07 08:35:41 +0000 2020,MARCO TOMBESI,,Proteggi i diritti delle persone Trans e Intersex in Ungheria https://t.co/Ap9UUADHYR,,[]
Sun Jun 07 08:51:44 +0000 2020,anita_sam02,-Live and let die- as a style of life,@mfo2520 Come tutte le terf continua a insistere che le donne trans non sono donne ma maschi e che i diritti delle… https://t.co/Q4museL8Vy,@mfo2520 Come tutte le terf continua a insistere che le donne trans non sono donne ma maschi e che i diritti delle donne non riguardano loro. Spoiler: le donne trans sono sia donne che maschi. Ma essere maschio biologicamente riguarda loro solo quando vanno dal dottore quindi +++,[]
Sun Jun 07 08:55:18 +0000 2020,Ina Deguata⁷ |-/ D-2,"210219 ||-//
she/her",Zia l'odio verso le donne non giustifica la tua transfobia e non ti dà il diritto di dire che le persone trans non… https://t.co/6nI7OJp5iW,"Zia l'odio verso le donne non giustifica la tua transfobia e non ti dà il diritto di dire che le persone trans non sono discriminate, ma dove vivi",[]
Sun Jun 07 08:59:15 +0000 2020,iralia 🥾🌍,"You look so cool, you look so cool, you look so cool.","Jk Rowling: Gli elfi domestici meritano i diritti!!!!

JK Rowling 0,2 secondi dopo: Ma le persone trans possono anche andare a MORIRE",,[]
Sun Jun 07 09:00:13 +0000 2020,🔥𝐓𝐞𝐫𝐦𝐢🔥,• 𝑰𝒏 𝑴𝒐𝒏𝒆𝒚 𝑰 𝑻𝒓𝒖𝒔𝒕 • ₑₛₛₑᵣₑ ᵤₘₐₙₒ bᵢₛₑₛₛᵤₐₗₑ ⚤,"Sono in disaccordo, però, con il fatto che se fosse stata trans avrebbe marciato insieme agli altri per i diritti.… https://t.co/pSnLawNrGJ","Sono in disaccordo, però, con il fatto che se fosse stata trans avrebbe marciato insieme agli altri per i diritti. Credo che tutti, indistintamente dalla propria identità di genere, possa farlo.",[]
Sun Jun 07 09:13:31 +0000 2020,serena,feminist // fan account,"Jk Rowling con quello che sta succedendo nel mondo, il mese del pride, ha ben deciso di invalidare le persone trans… https://t.co/D66kQ13YfT","Jk Rowling con quello che sta succedendo nel mondo, il mese del pride, ha ben deciso di invalidare le persone trans per l’ennesima votla. E questo è il motivo per cui non comprerò mai più il merchandise ufficiale di Harry Potter perché col cazzo che le do i miei soldi.",[]
Sun Jun 07 09:17:04 +0000 2020,House of M,"rad-learning and gc, bisexual not qu**r, not pan, cat enthusiast","aver sdradicato la transfobia dalle radici semplicemente digitando terf all'interno di una frase;
quelli che perché… https://t.co/TPzAbwT4lp","aver sdradicato la transfobia dalle radici semplicemente digitando terf all'interno di una frase;
quelli che perché hanno a cuore le donne trans discutono con saccenza con gli uomini trans;
- quelli che hanno TRANS ALLY pure nel buco del culo ma poi misgenderano senza scusarsi.",[]
Sun Jun 07 09:17:20 +0000 2020,iralia 🥾🌍,"You look so cool, you look so cool, you look so cool.","JK Rowling: gli elfi domestici meritano i diritti!!!

JK Rowling 0,2 secondi dopo: ma le persone trans possono anch… https://t.co/XIfYhKZ9oE","JK Rowling: gli elfi domestici meritano i diritti!!!

JK Rowling 0,2 secondi dopo: ma le persone trans possono anche andare a MORIRE",[]
Sun Jun 07 09:35:51 +0000 2020,𝑺𝒑𝒆𝒂𝒌 𝒖𝒑 𝒚𝒐𝒖𝒓 𝒎𝒊𝒏𝒅,Siamo due ragazze che si amano e amano la psicologia. Qui siete liberi di esprimervi senza essere giudicati e discriminati. Welcome to our safe space. 🌹🏳️‍🌈,@ZeroArachn34 La transfobia non è un'opinione. Se avesse parlato davvero con delle persone trans saprebbe quanto le… https://t.co/zR7h5FQkE7,@ZeroArachn34 La transfobia non è un'opinione. Se avesse parlato davvero con delle persone trans saprebbe quanto le sue dichiarazioni siano pesanti e sbagliate.,[]
Sun Jun 07 09:38:44 +0000 2020,Ada Chiara - Suits is my Happy Place,just a messy multifandom nerd italian girl. Slytherin 🐍.,@iamtheresacv Ti dico solo che ho discusso con una ragazza lesbica che odiava i trans perché le toglievano diritti. I-,,[]
Sun Jun 07 09:57:14 +0000 2020,@ᴛᴏʀᴀᴋᴊᴋᴊ,"Salvatore Barbagallo.
Musical theatre performer, professional dreamer, human. @possibilect (=) 
#stophatespeech",L'intera comunità LGBTI+ deve tutti i suoi diritti a una donna trans e non deve mai dimenticarlo. Essere transfobic… https://t.co/5w4L0DbBs1,"L'intera comunità LGBTI+ deve tutti i suoi diritti a una donna trans e non deve mai dimenticarlo. Essere transfobici vuol dire essere anche a tutti gli effetti omofobi.

#JKRowling",[]
Sun Jun 07 10:04:54 +0000 2020,🌈Emma,"In fondo quando tu hai un'idea, sembra sempre un'idea del cazzo (Lauro De Marinis, 2020)","@giaelegend Negando diritti alle persone trans, affermando che le donne trans non sono “vere donne” e dicendo che “… https://t.co/6b2zNMABvP","@giaelegend Negando diritti alle persone trans, affermando che le donne trans non sono “vere donne” e dicendo che “se esiste il genere ci sarà un motivo”",[]
Sun Jun 07 10:08:08 +0000 2020,Susy 🦀📚,Comics|Music|Books|Tv Shows|Fino Alla Fine JWomen ❤️⚪⚫|Fascists can choke| Disegno cose ✏️COMMISSIONS ARE OPEN,"Pride Month e pensate twittare ""marcerei con voi trans se foste oppressi"" https://t.co/VmYYulNIky",,[]
Sun Jun 07 10:09:57 +0000 2020,𝒮𝒶𝓇𝒶,"— the clever boy ran, and he remembered*:・ﾟ✧",Jk Rowling ha aspettato il pride month per scartavetrarci i coglioni con la sua transfobia perché non aveva altro d… https://t.co/fAPYzP1WSm,Jk Rowling ha aspettato il pride month per scartavetrarci i coglioni con la sua transfobia perché non aveva altro di cui far parlare di sé. Aspetto che venga anche a dirci che lei non é transfobica perché Hermione é trans e l’aveva concepita cosí fin dall’inizio pensa tu!,[]
